problem_id,time_limit,memory_limit,difficulty,tags
3638,500,65536,3,"[""Divide and Conquer""]"
3639,1000,65536,4,"[""High Accuracy""]"
3640,1000,65536,2,"[""Basic Code""]"
3641,1000,65536,4,"[""Date and Time Calculation""]"
3642,300,65536,6,"[""Loop Program"",""Narcissistic Number""]"
3643,1000,65536,6,[]
3644,1000,65536,2,"[""Basic Code""]"
3645,1000,65536,3,"[""Brute Force"",""0-1 Knapsack Problem""]"
3646,2000,65536,10,"[""Divide and Conquer"",""Quick Sort""]"
3647,1000,65536,1,"[""Number Theory""]"
3648,1000,65536,6,"[""Dynamic Programming"",""Pipeline Scheduling""]"
3649,1000,65536,3,"[""Dynamic Programming""]"
3650,1000,65536,3,"[""Basic Code""]"
3651,3000,65536,4,"[""Dynamic Programming"",""Matrix Chain Multiplication""]"
3653,100,65536,4,"[""Dynamic Programming""]"
3654,1000,65536,1,"[""Input and Output"",""Escape String""]"
3655,200,65536,1,"[""Graph Theory""]"
3656,1000,65536,1,[]
3657,1000,65536,3,"[""Loop Program"",""Array""]"
3658,1000,65536,3,"[""Basic Code""]"
3659,1000,65536,2,"[""Input and Output"",""Mathematical Computation""]"
3660,1000,65536,1,"[""Input and Output""]"
3661,1000,65536,2,"[""Simulation""]"
3662,1000,65536,2,"[""Number Theory""]"
3663,1000,4096,3,"[""Loop Program""]"
3664,1000,65536,2,"[""Input and Output""]"
3665,1000,65536,3,"[""String"",""Escape String""]"
3666,1000,65536,2,"[""Mathematical Computation""]"
3667,1000,65536,2,"[""Mathematical Computation""]"
3669,1000,65536,2,"[""Input and Output""]"
3670,1000,65536,4,"[""Simulation"",""Mathematical Computation"",""Array""]"
3671,1000,65536,3,"[""Inverted Order Pair"",""Array""]"
3672,1000,65536,3,"[""Simulation""]"
3673,1000,65536,3,"[""Loop Program"",""Decision"",""Narcissistic Number""]"
3674,1000,65536,5,"[""Floyd-Warshall Algorithm""]"
3675,100,65536,3,"[""Dynamic Programming""]"
3676,200,65536,8,"[""Bit Operation""]"
3678,1000,65536,1,"[""Input and Output""]"
3679,1000,65536,1,"[""Basic Code""]"
3681,1000,65536,1,[]
3682,1000,65536,1,"[""Input and Output""]"
3683,1000,65536,1,[]
3684,1000,65536,2,"[""Loop Program""]"
3685,1000,65536,2,"[""Mathematical Computation""]"
3686,1000,65536,1,[]
3687,1000,65536,1,"[""Input and Output""]"
3688,1000,65536,4,"[""Dijkstra Algorithm""]"
3690,1000,65536,2,"[""Loop Program""]"
3691,1000,65536,1,"[""Mathematical Computation""]"
3692,1000,65536,3,"[""Bit Operation""]"
3693,2000,65536,5,"[""Bit Operation""]"
3694,1000,65536,3,"[""Basic Code""]"
3695,1000,65536,6,"[""Binary System""]"
3696,1000,65536,2,"[""Bit Operation""]"
3697,1000,65536,5,"[""Binary System""]"
3698,1000,65536,2,"[""Bit Operation""]"
3699,1000,65536,1,"[""Loop Program"",""Decision""]"
3700,66,2333,2,"[""String Matching""]"
3701,1000,65536,2,"[""Bit Operation"",""Basic Code""]"
3702,1000,65536,3,"[""Binary Problem""]"
3703,1000,65536,4,"[""Binary Problem""]"
3704,1000,65536,3,"[""String""]"
3705,1000,65536,3,"[""Simulation""]"
3706,1000,65536,2,"[""Array""]"
3707,1000,65536,1,"[""String""]"
3708,1000,65536,4,"[""Binary Problem""]"
3709,1000,65536,4,"[""Bit Operation""]"
3710,1000,65536,2,"[""Bit Operation""]"
3712,1000,65536,1,[]
3714,1000,65536,2,"[""Simulation""]"
3715,1000,65536,4,"[""Bit Operation""]"
3716,1000,65536,2,"[""Dynamic Programming"",""Complete Pack""]"
3717,1000,65536,5,"[""Multiple Choice Knapsack""]"
3718,2000,65536,8,"[""Dynamic Programming"",""0-1 Knapsack Problem""]"
3719,1000,65536,1,"[""Computing Geometry""]"
3720,1000,65536,4,"[""Input and Output""]"
3722,1000,65536,3,[]
3723,1000,65536,2,"[""Input and Output"",""Mathematical Computation""]"
3725,1000,65536,2,"[""Basic Code""]"
3726,1000,65536,2,"[""Input and Output""]"
3727,1000,65536,1,"[""Input and Output"",""Escape String""]"
3728,1000,65536,2,"[""Number Theory""]"
3729,1000,65536,2,"[""Basic Code""]"
3730,1000,65536,2,"[""Basic Code""]"
3731,1000,65536,1,"[""Brute Force""]"
3732,1000,65536,2,"[""Basic Code""]"
3733,1000,65536,3,[]
3734,10,2048,1,"[""Graph Theory""]"
3735,1000,65536,1,"[""Mathematical Computation""]"
3736,1000,65536,1,"[""Mathematical Computation""]"
3737,1000,65536,3,"[""Brute Force""]"
3738,1000,65536,1,"[""A+B Problem""]"
3739,1000,65536,2,"[""Decision""]"
3740,500,65536,6,"[""Date and Time Calculation""]"
3741,1000,65536,7,"[""Greedy Algorithm""]"
3742,1000,65536,5,"[""Simulation""]"
3743,1000,65536,1,"[""Dynamic Programming""]"
3744,1000,65536,5,"[""Fractional Knapsack"",""Greedy Algorithm""]"
3745,1000,65536,3,"[""Greedy Algorithm""]"
3746,1000,65536,3,"[""Loop Program"",""Decision""]"
3747,1000,65536,3,"[""Recursion"",""Fibonacci Sequence""]"
3748,1000,65536,3,"[""Precision""]"
3749,1000,65536,4,"[""Simulation""]"
3750,1000,65536,2,"[""Loop Program""]"
3751,1000,65536,2,"[""Mathematical Computation"",""Loop Program""]"
3752,1000,65536,2,"[""Loop Program"",""Decision""]"
3753,1000,65536,4,"[""Loop Program"",""Basic Code"",""Decision""]"
3754,1000,65536,2,"[""Bit Operation""]"
3755,1000,65536,3,"[""Loop Program""]"
3756,1000,65536,4,"[""Loop Program""]"
3757,2000,65536,3,"[""Mathematical Computation""]"
3758,1000,65536,2,"[""Basic Code""]"
3759,1000,65536,1,"[""A+B Problem""]"
3760,1000,65536,1,[]
3761,1000,65536,2,"[""Bit Operation""]"
3762,1000,65536,3,"[""Graph Theory"",""Minimal Spanning Tree""]"
3763,1000,65536,5,"[""Exponentiation by Squaring"",""Number Theory""]"
3764,1000,65536,2,"[""Loop Program"",""Decision""]"
3765,1000,65536,2,"[""Mathematical Geometry""]"
3766,1000,65536,3,"[""Basic Code""]"
3767,1000,65536,5,"[""Dynamic Programming""]"
3768,1000,65536,1,"[""Bit Operation""]"
3769,1000,65536,2,"[""Bit Operation""]"
3770,1000,65536,2,"[""Simulation""]"
3771,1000,65536,3,"[""Basic Code""]"
3772,1000,65536,3,"[""Loop Program"",""Complementation;\ncomplementation""]"
3773,1000,65536,2,"[""Loop Program""]"
3774,1000,65536,1,"[""String""]"
3775,1000,65536,3,"[""Binary Problem""]"
3776,1000,65536,3,"[""Bit Operation""]"
3777,1000,65536,1,"[""A+B Problem""]"
3778,1000,65536,4,"[""Recurrence""]"
3779,1000,65536,1,"[""Brute Force""]"
3780,1000,65536,3,"[""Sort""]"
3781,1000,65536,7,"[""Hanoi Tower Problem""]"
3782,1000,65536,1,"[""Standard Template Library(STL)""]"
3783,1000,65536,7,"[""Hanoi Tower Problem""]"
3784,1000,65536,3,"[""Loop Program"",""Array""]"
3785,1000,65536,2,"[""Basic Code""]"
3786,1000,65536,1,"[""Recursion""]"
3787,1000,65536,1,"[""Input and Output"",""Mathematical Computation""]"
3788,1000,65536,2,"[""Recurrence""]"
3789,30000,65536,4,"[""Mathematical Computation""]"
3791,1000,65536,2,"[""Loop Program""]"
3792,1000,65536,4,"[""Dynamic Programming""]"
3793,1000,65536,1,"[""0-1 Knapsack Problem""]"
3794,1000,65536,3,"[""Bisection Method""]"
3795,1000,65536,3,"[""Convolution""]"
3796,1000,65536,5,[]
3797,1000,65536,4,"[""Max-flow""]"
3798,1000,65536,3,"[""Binary Searching""]"
3799,1000,65536,1,"[""Mathematical Computation""]"
3801,1000,65536,2,[]
3802,1000,65536,2,"[""Mathematical Computation""]"
3803,1000,65536,3,"[""Loop Program"",""Decision""]"
3804,1000,65536,3,"[""Loop Program""]"
3805,1000,65536,3,"[""Brute Force""]"
3806,1000,65536,2,"[""A+B Problem""]"
3807,1000,65536,2,"[""Loop Program""]"
3808,1000,65536,2,"[""Decision""]"
3809,1000,65536,1,"[""Mathematical Computation""]"
3810,1000,65536,1,"[""Priority Queue""]"
3812,1000,65536,2,"[""Input and Output""]"
3813,1000,65536,2,"[""String""]"
3814,1000,65536,5,"[""Dynamic Programming"",""Binary Search on Result""]"
3815,1000,65536,5,"[""Bisection Method"",""Minimal Spanning Tree""]"
3816,1000,65536,7,"[""Graph Theory"",""Matrix/Determinant"",""Exponentiation by Squaring""]"
3817,1000,65536,5,"[""Computing Geometry""]"
3818,1000,65536,6,"[""Binary Search on Result"",""High Accuracy""]"
3819,1000,65536,3,"[""String Matching""]"
3820,1000,65536,2,"[""Loop Program""]"
3821,1000,65536,1,"[""Loop Program""]"
3822,1000,65536,4,"[""String""]"
3823,1000,65536,6,"[""Graph Theory""]"
3824,1000,65536,3,"[""String""]"
3825,1000,65536,1,"[""String""]"
3826,1000,65536,1,"[""String""]"
3827,1000,65536,3,"[""Simulation""]"
3828,1000,65536,3,[]
3829,1000,65536,10,"[""Number Theory"",""Dijkstra Algorithm""]"
3830,1000,65536,1,"[""Decision""]"
3831,10000,65536,3,"[""Loop Program""]"
3832,1000,65536,3,"[""Recurrence""]"
3833,1000,65536,1,"[""High Accuracy""]"
3834,1000,65536,1,"[""High Accuracy""]"
3841,1000,65536,5,"[""Greedy Algorithm""]"
3847,1000,65536,3,"[""Greatest Common Divisor""]"
3848,1000,65536,5,"[""Bisection Method"",""Minimal Spanning Tree""]"
3849,1000,65536,1,"[""High Accuracy""]"
3850,1000,65536,3,"[""Array""]"
3851,1000,65536,2,"[""Number Theory""]"
3852,1000,65536,5,"[""Computing Geometry""]"
3853,1000,65536,1,"[""Pruning Algorithm""]"
3854,1000,65536,4,"[""Basic Code""]"
3855,1000,65536,1,"[""Input and Output"",""Mathematical Computation""]"
3856,1000,65536,2,[]
3857,1000,65536,2,"[""Loop Program"",""Decision""]"
3858,1000,65536,2,"[""Mathematical Geometry""]"
3859,1000,65536,5,"[""Exponentiation by Squaring"",""Number Theory""]"
3860,1000,65536,3,"[""Basic Code""]"
3861,1000,65536,3,"[""Loop Program""]"
3862,1000,65536,6,"[""String""]"
3864,1000,65536,2,"[""Recurrence""]"
3865,1000,65536,2,"[""Number Theory""]"
3866,1000,65536,2,"[""Basic Code""]"
3867,1000,65536,2,"[""Array""]"
3868,1000,65536,7,"[""String""]"
3869,100,65536,5,"[""String""]"
3870,1000,65536,1,"[""Input and Output""]"
3871,1000,65536,1,"[""Input and Output""]"
3872,1000,65536,1,"[""Input and Output""]"
3873,1000,65536,1,"[""Input and Output""]"
3874,1000,65536,1,"[""Mathematical Computation""]"
3875,1000,65536,1,"[""Mathematical Computation""]"
3877,1000,65536,1,"[""Bit Operation"",""Binary System""]"
3878,1000,65536,1,"[""Mathematical Computation""]"
3879,1000,65536,1,"[""Mathematical Computation""]"
3880,1000,65536,1,"[""Mathematical Computation""]"
3881,1000,65536,1,"[""Input and Output""]"
3882,1000,65536,1,"[""Mathematical Computation""]"
3883,1000,65536,1,"[""Mathematical Computation""]"
3884,1000,65536,3,"[""Graph Theory""]"
3885,1000,65536,3,"[""Graph Theory""]"
3886,1000,65536,2,"[""Pointer"",""Basic Code""]"
3887,1000,65536,1,"[""Input and Output""]"
3888,1000,65536,7,"[""Graph Theory""]"
3889,1000,65536,4,"[""Computing Geometry""]"
3890,1000,65536,4,"[""String""]"
3891,1000,65536,4,"[""String""]"
3892,1000,65536,6,[]
3893,1000,65536,1,"[""Mathematical Computation""]"
3894,1000,65536,2,"[""Mathematical Computation""]"
3895,1000,65536,2,"[""Mathematical Computation""]"
3896,2000,65536,3,"[""High Accuracy""]"
3897,1000,65536,2,"[""Input and Output""]"
3898,1000,65536,2,"[""Input and Output""]"
3899,1000,65536,1,"[""Pointer""]"
3900,1000,65536,1,"[""Basic Code""]"
3901,1000,65536,3,[]
3902,1000,65536,2,"[""Pointer"",""Basic Code""]"
3903,1000,65536,3,"[""String""]"
3904,1000,65536,1,"[""Pointer""]"
3905,1000,65536,4,"[""Recall"",""Graph Theory""]"
3906,1000,65536,2,"[""Pointer""]"
3907,1000,65536,5,"[""Loop Program""]"
3910,1000,65536,9,"[""Fast Fourier Transform""]"
3911,1000,65536,9,"[""Fast Fourier Transform""]"
3912,1000,65536,3,"[""String""]"
3913,1000,65536,6,"[""Cross Product""]"
3914,1000,65536,1,[]
3915,1000,65536,2,"[""Input and Output""]"
3916,1000,65536,1,"[""Mathematical Computation""]"
3917,1000,65536,8,"[""Exponentiation by Squaring""]"
3918,1000,65536,1,"[""A+B Problem""]"
3919,1000,65536,6,"[""Computing Geometry""]"
3920,1000,65536,7,"[""Dynamic Programming""]"
3921,1000,65536,2,"[""Mathematical Geometry""]"
3922,1000,65536,7,"[""Computing Geometry""]"
3923,1000,65536,2,"[""Fast Fourier Transform""]"
3924,1000,65536,7,"[""Computing Geometry"",""Cross Product"",""Dot Product""]"
3925,1000,65536,2,"[""Bit Operation""]"
3928,1000,65536,3,[]
3929,1000,65536,5,"[""String""]"
3930,1000,65536,7,"[""Date and Time Calculation"",""String""]"
3931,1000,65536,1,"[""Loop Program""]"
3932,1000,65536,5,"[""Brute Force""]"
3933,1000,65536,7,"[""Decision""]"
3934,1000,65536,4,"[""Decision""]"
3935,1000,65536,2,"[""Loop Program""]"
3936,1000,65536,4,"[""High Accuracy""]"
3937,1000,65536,1,"[""Loop Program"",""Basic Code""]"
3938,1000,65536,4,"[""Binary Tree""]"
3939,1000,65536,5,"[""Graph Theory""]"
3940,1000,65536,1,"[""Loop Program"",""Array""]"
3941,1000,131072,3,"[""Dynamic Programming""]"
3942,5000,65536,5,[]
3943,1000,65536,4,"[""String""]"
3944,1000,65536,6,"[""Computing Geometry""]"
3945,1000,65536,2,"[""Loop Program""]"
3946,1000,65536,2,[]
3947,1000,65536,2,[]
3948,1000,65536,3,"[""Basic Code""]"
3949,1000,65536,2,[]
3950,1000,65536,4,"[""Sort""]"
3951,1000,65536,3,"[""Decision""]"
3952,1000,65536,1,"[""Mathematical Computation""]"
3953,1000,65536,2,"[""Loop Program""]"
3954,1000,65536,2,"[""Loop Program""]"
3955,1000,65536,1,"[""Decision""]"
3956,1000,65536,1,"[""Decision""]"
3957,1000,65536,1,"[""Mathematical Computation""]"
3958,1000,65536,1,"[""Mathematical Computation""]"
3959,1000,65536,1,"[""Mathematical Computation""]"
3960,1000,65536,3,"[""Number Theory""]"
3961,1000,65536,1,"[""Bit Operation""]"
3962,1000,65536,1,"[""A+B Problem""]"
3963,1000,65536,3,"[""Simulation""]"
3964,1000,65536,2,"[""Sort""]"
3965,1000,65536,2,"[""Loop Program""]"
3966,1000,65536,3,"[""Number Theory""]"
3967,1000,65536,2,"[""Mathematical Computation""]"
3968,1000,65536,1,"[""Mathematical Computation""]"
3969,1000,65536,1,"[""Mathematical Computation""]"
3970,1000,65536,1,"[""Mathematical Computation""]"
3971,1000,65536,1,[]
3972,1000,65536,2,"[""Mathematical Computation""]"
3973,1000,65536,1,"[""String""]"
3974,1000,65536,1,"[""Prime Number""]"
3975,1000,65536,2,"[""String""]"
3976,1000,65536,1,"[""String""]"
3977,1000,65536,2,"[""Loop Program""]"
3978,1000,65536,2,"[""Loop Program""]"
3979,1000,65536,1,"[""Computing Geometry""]"
3981,1000,65536,2,"[""Basic Code""]"
3982,1000,65536,2,"[""Array""]"
3983,1000,65536,2,"[""String""]"
3984,1000,65536,1,"[""Greatest Common Divisor""]"
3985,1000,65536,1,"[""0-1 Knapsack Problem""]"
3986,1000,65536,6,"[""Dynamic Programming""]"
3987,500,204800,4,"[""Dynamic Programming""]"
3988,1000,65536,1,"[""String""]"
3990,1000,65536,5,"[""Max-flow""]"
3991,1000,65536,2,"[""Brute Force""]"
3992,1000,65536,3,"[""Greedy Algorithm""]"
3995,1000,65536,1,"[""Cross Product"",""Dot Product""]"
3996,1000,65536,5,"[""Binary Search on Result"",""Greedy Algorithm""]"
3997,1000,65536,2,"[""Basic Code""]"
3998,1000,65536,2,"[""Mathematical Computation""]"
3999,1000,65536,3,"[""String""]"
4000,1000,65536,7,"[""Computing Geometry""]"
4001,1000,65536,9,"[""Probability DP""]"
4002,1000,65536,5,[]
4003,1000,65536,2,"[""String Matching""]"
4004,1000,65536,6,"[""Bisection Method"",""Greedy Algorithm""]"
4005,2000,65536,5,"[""String Matching""]"
4006,1000,65536,1,"[""String Matching""]"
4009,1000,65536,1,"[""Bisection Method""]"
4010,1000,65536,1,"[""Loop Program""]"
4011,1000,65536,7,"[""Bisection Method"",""Minimal Spanning Tree""]"
4012,1000,65536,6,"[""Tree Structure""]"
4013,1000,65536,4,"[""Dynamic Programming""]"
4014,1000,65536,2,"[""Input and Output""]"
4015,1000,65536,3,"[""String""]"
4016,1000,65536,1,"[""String""]"
4017,1000,65536,3,"[""String""]"
4018,1000,65536,3,"[""Convolution""]"
4019,1000,65536,2,"[""String"",""Array""]"
4020,1000,65536,4,"[""Complementation;\ncomplementation"",""Array""]"
4021,1000,65536,1,"[""Bubble Sort""]"
4022,1000,65536,3,"[""String""]"
4023,1000,65536,2,"[""Fibonacci Sequence""]"
4024,1000,65536,7,"[""Divide and Conquer""]"
4025,1000,65536,8,"[""Sort"",""Dynamic Programming""]"
4026,1000,65536,5,"[""Dynamic Programming""]"
4027,1000,65536,3,"[""Greedy Algorithm""]"
4028,1000,65536,1,"[""Divide and Conquer""]"
4029,1000,65536,5,"[""A+B Problem""]"
4030,1000,65536,1,"[""Array""]"
4031,1000,65536,1,"[""Array""]"
4032,1000,65536,1,"[""Array""]"
4033,1000,65536,2,"[""Array""]"
4034,1000,65536,1,"[""Array""]"
4035,1000,65536,2,"[""Array""]"
4036,1000,65536,2,"[""Loop Program""]"
4037,1000,65536,1,"[""Mathematical Computation""]"
4038,1000,65536,2,"[""Basic Code""]"
4039,1000,65536,2,"[""Precision""]"
4040,1000,65536,1,"[""Basic Code""]"
4041,1000,65536,3,"[""String""]"
4042,1000,65536,2,"[""Loop Program""]"
4043,1000,65536,4,"[""Bit Operation""]"
4044,1000,65536,3,"[""Bit Operation""]"
4045,1000,65536,2,"[""Convex Closure""]"
4046,1000,65536,5,"[""Search"",""Brute Force"",""Computing Geometry""]"
4047,1000,65536,2,"[""Bisection Method"",""Greedy Algorithm""]"
4048,1000,65536,2,"[""Array""]"
4049,1000,65536,2,"[""Mathematical Computation""]"
4052,1000,65536,2,"[""Brute Force""]"
4053,1500,4096,6,"[""Graph Theory""]"
4054,1000,65536,2,"[""Mathematical Computation""]"
4055,1000,65536,2,"[""String""]"
4056,1000,65536,9,"[""High Accuracy""]"
4057,1000,65536,2,"[""Mathematical Computation""]"
4058,1000,65536,2,"[""Array""]"
4059,1000,65536,3,[]
4060,1000,65536,7,"[""Disjoint Set Union""]"
4061,1000,65536,7,"[""Disjoint Set Union""]"
4062,1000,65536,3,"[""Mathematical Geometry""]"
4064,1000,65536,1,"[""Array""]"
4065,1000,65536,3,"[""Dijkstra Algorithm""]"
4066,1000,65536,2,[]
4067,1000,65536,9,"[""Max-flow""]"
4068,1000,65536,5,"[""Dynamic Programming"",""Greedy Algorithm""]"
4069,1000,65536,1,[]
4070,1000,65536,2,"[""Mathematical Computation""]"
4071,1000,65536,3,"[""Loop Program""]"
4072,1000,65536,4,"[""Loop Program""]"
4073,1000,65536,5,"[""Loop Program"",""Decision""]"
4074,1000,65536,6,"[""String""]"
4075,1000,65536,1,"[""A+B Problem""]"
4076,1000,65536,1,"[""Hash Table""]"
4077,1000,65536,1,"[""A+B Problem""]"
4078,1000,65536,1,"[""A+B Problem""]"
4079,1000,65536,1,"[""Loop Program""]"
4080,1000,65536,6,"[""Number Theory""]"
4081,1000,65536,6,[]
4082,1000,65536,7,"[""High Accuracy""]"
4083,1000,65536,7,"[""String""]"
4084,1000,65536,8,"[""Dynamic Programming""]"
4085,1000,65536,6,"[""Bisection Method""]"
4086,1000,65536,1,"[""A+B Problem""]"
4087,1000,65536,10,"[""Mathematical Geometry""]"
4088,1000,65536,1,"[""A+B Problem""]"
4089,1000,65536,1,"[""Binary Search Tree""]"
4090,1000,65536,1,"[""A+B Problem""]"
4091,1000,65536,4,"[""Dynamic Programming""]"
4092,1000,65536,4,"[""Quick Sort"",""Binary Searching""]"
4093,2000,204800,3,"[""Fast Fourier Transform""]"
4094,1000,65536,2,"[""Dynamic Programming""]"
4095,1000,65536,1,"[""Basic Code""]"
4096,1000,65536,2,"[""Array""]"
4097,1000,65536,2,"[""Pointer"",""Basic Code""]"
4098,1000,65536,2,"[""Computing Geometry""]"
4099,1000,65536,2,"[""Pointer""]"
4100,1000,65536,5,"[""String""]"
4102,1000,65536,4,"[""Basic Code""]"
4103,1000,65536,2,"[""Input and Output""]"
4104,1000,65536,2,"[""Pointer""]"
4105,1000,65536,5,"[""String Matching""]"
4106,1000,65536,2,"[""Loop Program""]"
4107,1000,65536,2,"[""Basic Code""]"
4109,1000,65536,2,"[""Data Type""]"
4110,1000,65536,2,"[""Basic Code""]"
4111,1000,65536,2,"[""Loop Program""]"
4112,1000,65536,4,"[""Decision""]"
4113,1000,65536,3,"[""Basic Code""]"
4114,1000,65536,1,"[""Pointer""]"
4115,1000,65536,2,"[""Pointer""]"
4116,1000,65536,2,"[""Array""]"
4117,1000,65536,5,"[""Search""]"
4119,1000,65536,1,"[""Mathematical Computation""]"
4120,1000,65536,4,"[""Loop Program""]"
4121,1000,65536,2,"[""Decision""]"
4122,1000,65536,1,"[""Mathematical Computation""]"
4123,1000,65536,1,"[""Mathematical Computation""]"
4124,1000,65536,2,"[""Sort""]"
4125,1000,65536,1,"[""Mathematical Computation""]"
4126,1000,65536,1,"[""Input and Output""]"
4127,1000,65536,1,"[""Mathematical Computation""]"
4128,1000,65536,1,"[""Mathematical Computation""]"
4129,1000,65536,1,"[""Input and Output""]"
4130,150,65536,5,[]
4131,1000,65536,3,"[""Mathematical Computation""]"
4132,1000,65536,2,"[""Mathematical Computation""]"
4133,1000,65536,2,"[""Mathematical Computation""]"
4134,1000,65536,1,"[""Input and Output""]"
4135,1000,65536,2,"[""String""]"
4136,1000,65536,3,"[""Array""]"
4137,1000,65536,1,"[""Mathematical Computation""]"
4138,1000,65536,7,"[""Divide and Conquer""]"
4139,1000,65536,5,"[""Graph Theory""]"
4140,1000,65536,1,"[""Bisection Method""]"
4142,1000,65536,7,"[""Computing Geometry""]"
4143,1000,65536,3,"[""Divide and Conquer""]"
4144,1000,65536,5,"[""Number Theory""]"
4145,1000,65536,2,"[""A+B Problem""]"
4146,1000,65536,4,"[""Brute Force""]"
4147,1000,65536,1,"[""Fractional Knapsack""]"
4148,1000,65536,1,"[""A+B Problem""]"
4149,1000,65536,2,"[""Basic Code""]"
4153,1000,65536,2,"[""Array""]"
4154,1000,65536,2,"[""Loop Program""]"
4155,1000,65536,3,"[""Mathematical Computation""]"
4156,1000,65536,2,"[""Simulation""]"
4159,1000,65536,4,"[""String""]"
4160,1000,65536,4,"[""Sort"",""Loop Program"",""Array""]"
4161,1000,65536,7,"[""Sort"",""Array""]"
4162,1000,65536,3,"[""Mathematical Computation""]"
4163,1000,65536,1,"[""Loop Program""]"
4164,1000,65536,2,"[""A+B Problem""]"
4165,1000,65536,2,"[""Segment Tree""]"
4166,1000,65536,2,"[""A+B Problem""]"
4167,500,65536,2,"[""A+B Problem""]"
4168,3000,65536,2,"[""A+B Problem""]"
4169,1000,65536,2,"[""A+B Problem""]"
4170,1000,65536,2,"[""A+B Problem""]"
4171,1000,65536,2,"[""A+B Problem""]"
4172,2000,65536,2,"[""A+B Problem""]"
4173,2500,204800,2,"[""A+B Problem""]"
4174,1000,65536,2,"[""String""]"
4175,1000,65536,4,"[""Loop Program""]"
4176,1000,65536,4,"[""Quick Sort""]"
4179,1000,65536,5,"[""String""]"
4180,1000,65536,2,"[""A+B Problem""]"
4181,1000,65536,3,"[""Binary System""]"
4182,1000,65536,2,"[""Decision""]"
4183,1000,65536,3,"[""Sort""]"
4184,1000,65536,5,"[""String"",""Sort""]"
4185,1000,65536,2,"[""Loop Program""]"
4186,1000,65536,1,"[""String"",""Mathematical Computation""]"
4187,100,65536,1,[]
4188,1000,65536,3,"[""Loop Program""]"
4189,1000,65536,3,"[""Decision""]"
4190,1000,65536,6,"[""Mathematical Geometry""]"
4191,1000,65536,1,"[""Basic Code""]"
4192,1000,65536,4,"[""String""]"
4193,1000,65536,5,"[""A+B Problem""]"
4194,1000,8192,4,"[""String""]"
4195,1000,65536,3,"[""Sort""]"
4196,1000,65536,3,[]
4197,1000,65536,3,"[""Sort""]"
4198,1000,65536,5,"[""String"",""Mathematical Computation""]"
4199,1000,65536,2,"[""Bit Operation""]"
4200,1000,65536,1,"[""Divide and Conquer"",""Dynamic Programming""]"
4201,1000,65536,1,"[""Escape String""]"
4202,1000,65536,3,"[""String""]"
4203,1000,65536,2,"[""Probability Statistics""]"
4204,1000,65536,2,"[""String""]"
4205,200,8192,5,"[""Mathematical Computation""]"
4206,1000,65536,4,"[""String""]"
4207,1000,65536,3,"[""Input and Output"",""Loop Program"",""Array""]"
4208,1000,65536,4,"[""Mathematical Computation""]"
4209,1000,65536,2,"[""Escape String""]"
4211,1000,65536,2,"[""Input and Output""]"
4212,1000,65536,2,"[""String"",""Loop Program""]"
4213,1000,65536,1,"[""Mathematical Computation""]"
4214,1000,65536,2,"[""Greatest Common Divisor""]"
4215,1000,65536,2,"[""Loop Program""]"
4216,1000,65536,2,"[""Method of Successive Division""]"
4217,1000,65536,1,"[""Mathematical Computation""]"
4218,1000,65536,3,"[""Loop Program"",""Decision""]"
4220,1000,65536,2,"[""Basic Code""]"
4221,1000,65536,3,"[""Input and Output""]"
4222,200,65536,2,"[""Input and Output"",""String""]"
4223,1000,65536,1,[]
4224,1000,65536,3,[]
4225,1000,65536,2,[]
4226,1000,65536,1,"[""String""]"
4227,1000,4096,5,"[""Mathematical Computation""]"
4228,1000,65536,3,"[""Matrix/Determinant"",""Loop Program"",""Array""]"
4229,1000,65536,2,"[""String""]"
4230,1000,65536,2,"[""String"",""Array""]"
4232,1000,65536,1,"[""Escape String""]"
4233,1000,65536,3,"[""Bit Operation""]"
4234,100,4096,6,"[""Mathematical Computation"",""Fibonacci Sequence"",""Method of Successive Division""]"
4235,1000,65536,1,[]
4236,1000,65536,1,"[""Binary System""]"
4237,1000,65536,3,"[""Basic Code""]"
4238,500,4096,7,"[""Bit Operation""]"
4239,1000,65536,3,"[""Decision""]"
4240,1000,131452,7,"[""Bit Operation""]"
4241,100,4096,6,"[""Search"",""String""]"
4242,100,65536,3,"[""Bit Operation""]"
4243,200,3072,4,"[""Array""]"
4244,1000,65536,7,"[""Bit Operation""]"
4245,1000,65536,1,"[""String""]"
4246,1000,65536,2,"[""Simulation""]"
4247,1000,65536,2,"[""Binary Problem""]"
4248,1000,65536,2,"[""Mathematical Computation""]"
4249,1000,65536,3,"[""Bit Operation""]"
4250,1000,65536,3,"[""Bit Operation""]"
4251,1000,65536,3,"[""String""]"
4252,1000,65536,3,"[""Array""]"
4253,1000,65536,6,"[""Bit Operation"",""Greatest Common Divisor"",""High Accuracy""]"
4254,1000,65536,2,"[""Basic Code""]"
4255,1000,65536,7,"[""Bit Operation"",""High Accuracy""]"
4256,1000,65536,7,"[""Bit Operation"",""Binary Problem""]"
4257,4000,65536,5,"[""Probability Statistics""]"
4258,1000,65536,4,"[""Binary Problem""]"
4259,1000,65536,2,"[""Decision""]"
4260,1000,65536,3,"[""High Accuracy""]"
4261,1000,65536,7,[]
4262,1000,65536,4,"[""Dynamic Programming""]"
4263,1000,65536,1,"[""A+B Problem""]"
4264,1000,65536,1,"[""Bit Operation""]"
4265,1000,65536,2,"[""Greedy Algorithm""]"
